Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram,Twitter,Facebook,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
SkinCare,магазин косметики,Косметика и парфюмерия; Носки и колготки,"улица Жолдасбекова, 9а",1 этаж,050051,Самал-1 м-н,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,5.0,41,87026473233,,,,,,,https://instagram.com/skincare.topbrands,,,,https://wa.me/77026473233,,,,,,,,43.2346,76.955643,https://2gis.com/firm/70000001029864204,branch
Skynnys Kaskelen,магазин косметики,Косметика и парфюмерия,"улица Макашева, 1а",4 кабинет; 2 этаж,040900,,,Каскелен,Карасайский район,Алматинская область,Казахстан,Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи),+05:00,4.5,8,87082930501,,,,,,,,,,,https://wa.me/77082930501,,,,,,,,43.209872,76.617282,https://2gis.com/firm/70000001086882299,branch
Sofiaroma perfume,бутик парфюмерии,Косметика и парфюмерия,"микрорайон Аксай-5, 25",9А бутик; 1 этаж,050063,Аксай-5 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,51,87476010339,,,,,,,https://instagram.com/sofiaroma.perfume,,,,https://wa.me/77476010339,,,,,,,,43.231815,76.832296,https://2gis.com/firm/70000001091488826,branch
Solido,бутик парфюмерии и аксессуаров,Косметика и парфюмерия; Сумки и кожгалантерея; Бижутерия; Часы,"улица Каныша Сатпаева, 90",2 этаж,050046,,Бостандыкский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,5.0,8,87779109522,,,,,,,https://instagram.com/sevaraadk,,,,https://wa.me/77779109522,,,,,,,,43.233137,76.879586,https://2gis.com/firm/70000001035143832,branch
Stargem,магазин корейской косметики,Косметика и парфюмерия; Игрушки; Подарочная упаковка,"улица Рихарда Зорге, 18",A-065 бутик; 1 этаж,050011,,Турксибский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,4.5,41,87075679888,87076067888,87071668888 (отдел продаж: пн-вс 9:30-22:00),,,,,https://instagram.com/stargeem_kz,,,,https://wa.me/77075679888,,,,https://t.me/stargem_kz,,,,43.336694,76.955057,https://2gis.com/firm/70000001043246266,branch
Stars Perfume,бутик парфюмерии,Косметика и парфюмерия,"микрорайон Жетысу-1, 40",1 этаж,050063,Жетысу-1 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,6,87716467788,,,,,,,https://instagram.com/stars_perfume05,,,,https://wa.me/77716467788,,,,,,,,43.219168,76.838924,https://2gis.com/firm/70000001039702959,branch
Stenders,бутик натуральной косметики,Косметика и парфюмерия; Средства гигиены; Косметика ручной работы; Аксессуары для ванных комнат,"Халиуллина улица, 66 корпус З",202 офис; 2 этаж,050019,,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,4.4,8,87076886628 (единая справочная: пн-вс 10:00-22:00),87078221630,,,,,,https://instagram.com/stenders_almaty,,,,https://wa.me/77078221630,https://wa.me/77076886628,,,,,,,43.284834,76.982866,https://2gis.com/firm/70000001036466274,branch
Steppe aroma,бутик парфюмерии,Косметика и парфюмерия,"проспект Суюнбая, 2 к3",2 этаж,050016,,Жетысуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,3.7,5,87071605443,87762050515,,,,,,https://instagram.com/steppe_aroma,,,,https://wa.me/77071605443,,,,,,,,43.271264,76.949229,https://2gis.com/firm/70000001093556213,branch
Steppe aroma,бутик парфюмерии,Косметика и парфюмерия,"Кабдолова улица, 1/4",6 блок; напротив магазина Miniso,050062,,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,3.2,13,87762050515,87071605443,,,,,,https://instagram.com/steppe_aroma,,,,https://wa.me/77071605443,,,,,,,,43.23757,76.849675,https://2gis.com/firm/70000001058713053,branch
SugarLife,магазин косметики,Косметика и парфюмерия,"проспект Райымбека, 169а",214 кабинет; 2 этаж,050050,,Жетысуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00 (по предварительному звонку: пн),+05:00,5.0,5,87478043244,87009732020,,,,,,https://instagram.com/kudryashka_sugar_shop,,,,https://wa.me/77478043244,,,,,,,,43.269922,76.932768,https://2gis.com/firm/70000001057724081,branch
Sultan,магазин канцелярских товаров,Косметика и парфюмерия; Канцтовары; Аксессуары к телефонам; Копировальные услуги; Игрушки,"микрорайон Жетысу, 2",,40009,Жетысу м-н,,Талдыкорган,Талдыкорган городская администрация,Жетысу область,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,4.3,10,87773823545,,,,,,,https://instagram.com/sultan_magazin_tdk,,,,https://wa.me/77773823545,,,,,,,,45.014049,78.348086,https://2gis.com/firm/70000001080435065,branch
Sultan Market,магазин товаров для дома,Косметика и парфюмерия; Хозтовары; Бытовая химия; Посуда; Средства гигиены,"Кульджинский тракт, 88/3",,041615,,,,Талгарский район,Алматинская область,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,4.5,16,87089793487,,,,,,,,,,,https://wa.me/77089793487,,,,,,,,43.388455,77.122281,https://2gis.com/firm/70000001062882028,branch
Sulu,бутик косметики и парфюмерии,Косметика и парфюмерия,"проспект Абылай хана, 177а",2 этаж; слева от эскалатора,040901,,,Каскелен,Карасайский район,Алматинская область,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,2.8,8,87074213867,87079074906,,,,,,https://instagram.com/sulu_cosmetics_kaskelen,,,,https://wa.me/77074213867,https://wa.me/77079074906,,,,,,,43.199417,76.629747,https://2gis.com/firm/70000001065203508,branch
Sulus,магазин парфюмерии,Косметика и парфюмерия,"микрорайон Айнабулак-2, 82/4",1 этаж; рядом с магазином Фридом,050014,Айнабулак-2 м-н,Жетысуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00,+05:00,4.9,47,87008111169,,,,,,,https://instagram.com/sulus_kz,,,,https://wa.me/77008111169,,,,,,,,43.319823,76.916512,https://2gis.com/firm/70000001089007914,branch
Symbatty bol,магазин косметики,Косметика и парфюмерия,"улица Ади Шарипова, 145 к2",2 этаж,050022,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 11:00-21:00; Вт: 11:00-21:00; Ср: 11:00-21:00; Чт: 11:00-21:00; Пт: 11:00-21:00; Сб: 11:00-21:00; Вс: 11:00-21:00,+05:00,5.0,10,87026140227,,,,,,,https://instagram.com/symbattybol.kz,,,,https://wa.me/77026140227,,,,https://t.me/+77026140227,,,,43.243741,76.923338,https://2gis.com/firm/70000001094717224,branch
Tannur Cosmetics,магазин косметики,Косметика и парфюмерия,"улица Утеген батыра, 17/3",цокольный этаж,050062,,Ауэзовский район,Алматы,,Алматы,Казахстан,"Пн: 08:00-13:00, 14:00-17:00; Вт: 08:00-13:00, 14:00-17:00; Ср: 08:00-13:00, 14:00-17:00; Чт: 08:00-13:00, 14:00-17:00; Пт: 08:00-13:00, 14:00-17:00; Сб: 08:00-14:00",+05:00,4.9,19,87010198989,,,,,,,https://instagram.com/tannur.cosmetics,,,,https://wa.me/77010198989,,,,https://t.me/+77010198988,,,,43.241308,76.855186,https://2gis.com/firm/70000001090735211,branch
Thai_almaty_kz,​магазин тайской косметики,Косметика и парфюмерия,"11-й микрорайон, 27",26 бутик; цокольный этаж,050035,11 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 12:00-17:00; Вт: 12:00-17:00; Ср: 12:00-17:00; Чт: 12:00-17:00; Пт: 12:00-17:00; Сб: 12:00-17:00,+05:00,4.8,9,87052102425,,,,,,,https://instagram.com/thai_almaty_kz,,,,https://wa.me/77052102425,,,,,,,,43.219439,76.873425,https://2gis.com/firm/70000001087632664,branch
The Beauty Store,магазин косметики,Косметика и парфюмерия,"проспект Назарбаева, 226",1 этаж,050059,Самал-2 м-н,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,4.5,30,87001119636,,,,,,,https://instagram.com/tbs.ala,,,,https://wa.me/77001119636,,,,,,,,43.233006,76.950796,https://2gis.com/firm/70000001068593804,branch
The Best Choice,​интернет-магазин корейской косметики,Косметика и парфюмерия,,,,,,Алматы,,Алматы,Казахстан,Пн: 09:30-17:00; Вт: 09:30-17:00; Ср: 09:30-17:00; Чт: 09:30-17:00; Пт: 09:30-17:00; Сб: 09:30-17:00; Вс: 09:30-17:00,+05:00,4.2,5,87762490000,87003111829,,,,,,https://instagram.com/tbc.kz,,,,https://wa.me/77762490000,https://wa.me/77003111829,,,,,,,,,https://2gis.com/firm/70000001040534266,branch
The House of Fragrance 8,магазин косметики и парфюмерии,Косметика и парфюмерия,"проспект Сейфуллина, 617",мансардный этаж,050013,,Бостандыкский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,4.8,30,87786619028,,,,,,,https://instagram.com/thehouseoffragrance.kz,,,,https://wa.me/77786619028,,,,,,,,43.234278,76.935241,https://2gis.com/firm/70000001077145225,branch
The Parff,бутик парфюмерии,Косметика и парфюмерия,"проспект Назарбаева, 226",2 этаж,050059,Самал-2 м-н,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,3.2,11,87017936666,,,,,,,https://instagram.com/theparff,,,,https://wa.me/77017936666,,,,,,,,43.232961,76.950902,https://2gis.com/firm/70000001077261862,branch
TheVibe perfume,магазин парфюмерии,Косметика и парфюмерия; Аксессуары к телефонам,"улица Толе би, 294",1 этаж,050062,,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,5.0,28,87088660748,,,,,,,https://instagram.com/thevibe_perfume,,,,https://wa.me/77088660748,https://wa.me/77767537623,,,https://t.me/+77088660748,,,,43.245007,76.858231,https://2gis.com/firm/70000001112728453,branch
TianDe,компания по продаже эко-продукции,Косметика и парфюмерия; БАДы,"улица Айтиева, 76",1 этаж,050010,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+05:00,4.8,17,87025550077,,,,,,,https://instagram.com/tiande.almaty.city,,,,https://wa.me/77025550077,,,,,,,,43.25241,76.904738,https://2gis.com/firm/70000001111553041,branch
Tiande,магазин косметики,Косметика и парфюмерия,"микрорайон Аксай-2, 53",1 этаж,050031,Аксай-2 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00,+05:00,5.0,20,87778333255,,,,,,,https://instagram.com/svetlana_tiande,,,,,,,,,,,,43.238345,76.839009,https://2gis.com/firm/70000001104681802,branch
TianDe,магазин косметики,Косметика и парфюмерия,"проспект Абая, 95",,050022,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 08:00-18:30; Вт: 08:00-18:30; Ср: 08:00-18:30; Чт: 08:00-18:30; Пт: 08:00-18:30; Сб: 08:00-18:30 (по предварительной записи),+05:00,1.9,6,87026756267,87763314488,,,,,,,,,,https://wa.me/77026756267,https://wa.me/77763314488,,,,,,,43.240868,76.921538,https://2gis.com/firm/70000001075602367,branch
TianDe,торговая компания,Косметика и парфюмерия; Средства гигиены; БАДы,"улица Каныша Сатпаева, 76",1 этаж,050046,,Бостандыкский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 11:00-19:00; Вс: 11:00-19:00,+05:00,4.9,10,87273942555,87752416886,,,,,,https://instagram.com/tiande_viva.kz,,,,https://wa.me/77752416886,,,,,,,,43.234144,76.888114,https://2gis.com/firm/9429940001149590,branch
Toffy Style,магазин аксессуаров,Косметика и парфюмерия; Игрушки; Аниме и косплей товары,"улица Ауэзова, 64",1 этаж,050008,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,172,87022041951,,,,,,,https://instagram.com/toffystyle,,,,https://wa.me/77022041951,,,,,,,,43.244369,76.903592,https://2gis.com/firm/9429940001503260,branch
